1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
1, 0.999958, 0.999916, 0.999874, 0.999832, 0.999789, 0.999747, 0.999705, 0.999663, 0.999621, 0.999579, 0.999537, 0.999495, 0.999452, 0.99941, 0.999368, 0.999326, 0.999284, 0.999242, 0.9992, 0.999158, 0.999115, 0.999073, 0.999031, 0.998989, 0.998947, 0.998905, 0.998862, 0.99882, 0.998778, 0.998736, 0.998693, 0.998651, 0.998609, 0.998566, 0.998524, 0.998482, 0.998439, 0.998397, 0.998354, 0.998312, 0.998269, 0.998227, 0.998184, 0.998141, 0.998098, 0.998056, 0.998013, 0.99797, 0.997927, 0.997883, 0.99784, 0.997797, 0.997753, 0.99771, 0.997666, 0.997622, 0.997579, 0.997535, 0.99749, 0.997446, 0.997402, 0.997357, 0.997312, 0.997267, 0.997222, 0.997177, 0.997131, 0.997085, 0.997039, 0.996993, 0.996946, 0.996899, 0.996852, 0.996805, 0.996757, 0.996709, 0.996661, 0.996612, 0.996563, 0.996514, 0.996464, 0.996414, 0.996363, 0.996312, 0.99626, 0.996208, 0.996156, 0.996103, 0.996049, 0.995995, 0.99594, 0.995884, 0.995828, 0.995771, 0.995714, 0.995656, 0.995597, 0.995537, 0.995476, 0.995415, 0.995352, 0.995289, 0.995225, 0.99516, 0.995093, 0.995026, 0.994957, 0.994888, 0.994817, 0.994744, 0.994671, 0.994596, 0.994519, 0.994441, 0.994361, 0.99428, 0.994197, 0.994112, 0.994026, 0.993937, 0.993847, 0.993754, 0.993659, 0.993561, 0.993462, 0.993359, 0.993254, 0.993146, 0.993036, 0.992922, 0.992805, 0.992684, 0.992561, 0.992433, 0.992301, 0.992166, 0.992026, 0.991881, 0.991732, 0.991578, 0.991418, 0.991253, 0.991082, 0.990904, 0.99072, 0.990529, 0.990331, 0.990125, 0.98991, 0.989687, 0.989454, 0.989211, 0.988958, 0.988693, 0.988416, 0.988126, 0.987823, 0.987504, 0.98717, 0.986819, 0.98645, 0.986061, 0.985651, 0.985219, 0.984763, 0.984281, 0.983772, 0.983235, 0.982668, 0.982071, 0.981444, 0.980788, 0.980104, 0.979395, 0.978664, 0.977918, 0.977162, 0.976405, 0.975656, 0.974924, 0.97422, 0.973554, 0.972936, 0.972377, 0.971885, 0.971473, 0.971157, 0.97096, 0.970915, 0.971064, 0.971458, 0.972151, 0.973185, 0.974604, 0.976474, 0.978959, 0.982238, 0.986565, 0.990734, 1, 
1, 0.999916, 0.999832, 0.999747, 0.999663, 0.999579, 0.999495, 0.99941, 0.999326, 0.999242, 0.999158, 0.999073, 0.998989, 0.998905, 0.998821, 0.998736, 0.998652, 0.998568, 0.998484, 0.998399, 0.998315, 0.998231, 0.998146, 0.998062, 0.997978, 0.997893, 0.997809, 0.997725, 0.99764, 0.997556, 0.997471, 0.997387, 0.997302, 0.997218, 0.997133, 0.997048, 0.996964, 0.996879, 0.996794, 0.996709, 0.996624, 0.996539, 0.996453, 0.996368, 0.996283, 0.996197, 0.996111, 0.996025, 0.995939, 0.995853, 0.995767, 0.995681, 0.995594, 0.995507, 0.99542, 0.995333, 0.995245, 0.995157, 0.995069, 0.994981, 0.994892, 0.994803, 0.994714, 0.994624, 0.994534, 0.994444, 0.994353, 0.994262, 0.99417, 0.994078, 0.993986, 0.993893, 0.993799, 0.993705, 0.99361, 0.993515, 0.993419, 0.993322, 0.993225, 0.993127, 0.993028, 0.992928, 0.992828, 0.992726, 0.992624, 0.992521, 0.992417, 0.992312, 0.992206, 0.992098, 0.99199, 0.99188, 0.991769, 0.991657, 0.991544, 0.991429, 0.991312, 0.991194, 0.991075, 0.990953, 0.990831, 0.990706, 0.990579, 0.990451, 0.99032, 0.990188, 0.990053, 0.989916, 0.989776, 0.989634, 0.98949, 0.989343, 0.989193, 0.98904, 0.988884, 0.988725, 0.988562, 0.988396, 0.988227, 0.988054, 0.987877, 0.987695, 0.98751, 0.98732, 0.987125, 0.986926, 0.986721, 0.986511, 0.986296, 0.986075, 0.985847, 0.985613, 0.985373, 0.985125, 0.98487, 0.984607, 0.984336, 0.984056, 0.983767, 0.983469, 0.983161, 0.982842, 0.982512, 0.98217, 0.981815, 0.981448, 0.981066, 0.98067, 0.980258, 0.979829, 0.979383, 0.978918, 0.978433, 0.977927, 0.977398, 0.976846, 0.976267, 0.975661, 0.975026, 0.974359, 0.973658, 0.972921, 0.972145, 0.971328, 0.970465, 0.969555, 0.968594, 0.967578, 0.966507, 0.965376, 0.964187, 0.962937, 0.961628, 0.960265, 0.958852, 0.957396, 0.95591, 0.954405, 0.952897, 0.951405, 0.949948, 0.948547, 0.947224, 0.945997, 0.944886, 0.943912, 0.943098, 0.942475, 0.942091, 0.942009, 0.942314, 0.943108, 0.944493, 0.946561, 0.94938, 0.953102, 0.958037, 0.964561, 0.973176, 0.981468, 1, 
1, 0.999874, 0.999747, 0.999621, 0.999495, 0.999368, 0.999242, 0.999116, 0.998989, 0.998863, 0.998736, 0.99861, 0.998484, 0.998357, 0.998231, 0.998105, 0.997978, 0.997852, 0.997725, 0.997599, 0.997473, 0.997346, 0.99722, 0.997093, 0.996967, 0.99684, 0.996714, 0.996587, 0.99646, 0.996334, 0.996207, 0.99608, 0.995953, 0.995827, 0.9957, 0.995573, 0.995445, 0.995318, 0.995191, 0.995063, 0.994936, 0.994808, 0.99468, 0.994552, 0.994424, 0.994296, 0.994167, 0.994038, 0.993909, 0.99378, 0.993651, 0.993521, 0.993391, 0.993261, 0.99313, 0.992999, 0.992868, 0.992736, 0.992604, 0.992472, 0.992339, 0.992205, 0.992071, 0.991937, 0.991802, 0.991667, 0.99153, 0.991394, 0.991256, 0.991118, 0.990979, 0.99084, 0.990699, 0.990558, 0.990416, 0.990273, 0.990129, 0.989984, 0.989838, 0.989691, 0.989543, 0.989393, 0.989243, 0.989091, 0.988938, 0.988783, 0.988627, 0.988469, 0.98831, 0.988149, 0.987986, 0.987822, 0.987656, 0.987487, 0.987317, 0.987145, 0.98697, 0.986793, 0.986614, 0.986432, 0.986248, 0.986061, 0.985871, 0.985679, 0.985483, 0.985284, 0.985082, 0.984877, 0.984668, 0.984455, 0.984238, 0.984017, 0.983793, 0.983563, 0.98333, 0.983091, 0.982848, 0.982599, 0.982345, 0.982086, 0.98182, 0.981549, 0.981271, 0.980986, 0.980694, 0.980395, 0.980089, 0.979774, 0.979451, 0.97912, 0.978779, 0.978429, 0.978068, 0.977697, 0.977315, 0.976921, 0.976515, 0.976096, 0.975663, 0.975217, 0.974755, 0.974277, 0.973783, 0.973271, 0.97274, 0.97219, 0.971619, 0.971025, 0.970409, 0.969767, 0.969099, 0.968404, 0.967678, 0.966921, 0.96613, 0.965303, 0.964437, 0.963531, 0.962581, 0.961584, 0.960536, 0.959435, 0.958275, 0.957053, 0.955765, 0.954405, 0.952969, 0.951453, 0.949853, 0.948166, 0.94639, 0.944525, 0.942573, 0.94054, 0.938432, 0.936263, 0.934047, 0.931805, 0.92956, 0.927339, 0.925171, 0.923089, 0.921123, 0.919303, 0.917659, 0.91622, 0.915022, 0.914112, 0.913559, 0.913458, 0.913936, 0.915139, 0.917225, 0.92031, 0.924516, 0.930039, 0.937371, 0.947061, 0.959885, 0.972202, 1, 
1, 0.999832, 0.999663, 0.999495, 0.999326, 0.999158, 0.998989, 0.998821, 0.998652, 0.998484, 0.998315, 0.998147, 0.997978, 0.99781, 0.997641, 0.997473, 0.997304, 0.997136, 0.996967, 0.996799, 0.99663, 0.996462, 0.996293, 0.996124, 0.995956, 0.995787, 0.995618, 0.99545, 0.995281, 0.995112, 0.994943, 0.994774, 0.994605, 0.994436, 0.994266, 0.994097, 0.993927, 0.993758, 0.993588, 0.993418, 0.993248, 0.993078, 0.992907, 0.992737, 0.992566, 0.992395, 0.992223, 0.992051, 0.99188, 0.991707, 0.991535, 0.991362, 0.991188, 0.991015, 0.990841, 0.990666, 0.990491, 0.990316, 0.990139, 0.989963, 0.989786, 0.989608, 0.989429, 0.98925, 0.98907, 0.98889, 0.988708, 0.988526, 0.988343, 0.988159, 0.987974, 0.987788, 0.9876, 0.987412, 0.987223, 0.987032, 0.98684, 0.986647, 0.986453, 0.986256, 0.986059, 0.98586, 0.985659, 0.985457, 0.985252, 0.985046, 0.984838, 0.984628, 0.984416, 0.984201, 0.983985, 0.983765, 0.983544, 0.98332, 0.983093, 0.982863, 0.982631, 0.982395, 0.982156, 0.981914, 0.981668, 0.981419, 0.981167, 0.98091, 0.980649, 0.980384, 0.980115, 0.979841, 0.979563, 0.979279, 0.978991, 0.978697, 0.978397, 0.978092, 0.97778, 0.977463, 0.977138, 0.976807, 0.976469, 0.976123, 0.97577, 0.975408, 0.975038, 0.974659, 0.974271, 0.973873, 0.973465, 0.973046, 0.972616, 0.972174, 0.971721, 0.971254, 0.970774, 0.97028, 0.969772, 0.969248, 0.968707, 0.96815, 0.967574, 0.96698, 0.966365, 0.96573, 0.965072, 0.964391, 0.963686, 0.962954, 0.962194, 0.961405, 0.960586, 0.959733, 0.958845, 0.95792, 0.956956, 0.95595, 0.954899, 0.953801, 0.952652, 0.951448, 0.950187, 0.948863, 0.947473, 0.946011, 0.944473, 0.942852, 0.941144, 0.939341, 0.937438, 0.935429, 0.93331, 0.931075, 0.928724, 0.926255, 0.923673, 0.920983, 0.918197, 0.915329, 0.912401, 0.90944, 0.906476, 0.903546, 0.900689, 0.897947, 0.895362, 0.892973, 0.89082, 0.888943, 0.887389, 0.88622, 0.885528, 0.885436, 0.886109, 0.887743, 0.89053, 0.894636, 0.900189, 0.907472, 0.917108, 0.929864, 0.946766, 0.962936, 1, 
1, 0.999789, 0.999579, 0.999368, 0.999158, 0.998947, 0.998736, 0.998526, 0.998315, 0.998105, 0.997894, 0.997683, 0.997473, 0.997262, 0.997052, 0.996841, 0.99663, 0.99642, 0.996209, 0.995998, 0.995788, 0.995577, 0.995366, 0.995156, 0.994945, 0.994734, 0.994523, 0.994312, 0.994101, 0.99389, 0.993679, 0.993468, 0.993256, 0.993045, 0.992833, 0.992621, 0.992409, 0.992197, 0.991985, 0.991773, 0.99156, 0.991347, 0.991134, 0.990921, 0.990708, 0.990494, 0.990279, 0.990065, 0.98985, 0.989635, 0.989419, 0.989203, 0.988986, 0.988769, 0.988552, 0.988334, 0.988115, 0.987895, 0.987675, 0.987455, 0.987233, 0.987011, 0.986788, 0.986564, 0.986339, 0.986114, 0.985887, 0.985659, 0.98543, 0.9852, 0.984969, 0.984736, 0.984503, 0.984267, 0.984031, 0.983793, 0.983553, 0.983312, 0.983068, 0.982823, 0.982577, 0.982328, 0.982077, 0.981824, 0.981569, 0.981311, 0.981051, 0.980789, 0.980524, 0.980256, 0.979985, 0.979712, 0.979435, 0.979155, 0.978871, 0.978584, 0.978294, 0.978, 0.977701, 0.977399, 0.977092, 0.976781, 0.976466, 0.976145, 0.975819, 0.975489, 0.975152, 0.97481, 0.974463, 0.974109, 0.973748, 0.973381, 0.973007, 0.972626, 0.972238, 0.971841, 0.971436, 0.971023, 0.970601, 0.970169, 0.969728, 0.969277, 0.968815, 0.968342, 0.967857, 0.96736, 0.966851, 0.966329, 0.965792, 0.965242, 0.964676, 0.964094, 0.963495, 0.962879, 0.962245, 0.961591, 0.960917, 0.960222, 0.959505, 0.958764, 0.957998, 0.957206, 0.956386, 0.955538, 0.954658, 0.953747, 0.9528, 0.951818, 0.950797, 0.949735, 0.94863, 0.947479, 0.946279, 0.945027, 0.943719, 0.942353, 0.940924, 0.939427, 0.937859, 0.936214, 0.934487, 0.932671, 0.93076, 0.928748, 0.926627, 0.924391, 0.92203, 0.919539, 0.916911, 0.914143, 0.91123, 0.908173, 0.904976, 0.901648, 0.898201, 0.894656, 0.891039, 0.887382, 0.883724, 0.880111, 0.876593, 0.87322, 0.870045, 0.867119, 0.86449, 0.862209, 0.860335, 0.858945, 0.85815, 0.858104, 0.859007, 0.861095, 0.864607, 0.869724, 0.876613, 0.88559, 0.897457, 0.913134, 0.933927, 0.95367, 1, 
1, 0.999747, 0.999495, 0.999242, 0.998989, 0.998736, 0.998484, 0.998231, 0.997978, 0.997726, 0.997473, 0.99722, 0.996967, 0.996715, 0.996462, 0.996209, 0.995957, 0.995704, 0.995451, 0.995198, 0.994945, 0.994693, 0.99444, 0.994187, 0.993934, 0.993681, 0.993428, 0.993175, 0.992921, 0.992668, 0.992415, 0.992161, 0.991908, 0.991654, 0.9914, 0.991146, 0.990892, 0.990637, 0.990383, 0.990128, 0.989873, 0.989617, 0.989362, 0.989106, 0.98885, 0.988593, 0.988336, 0.988079, 0.987821, 0.987563, 0.987304, 0.987045, 0.986785, 0.986524, 0.986263, 0.986002, 0.985739, 0.985476, 0.985212, 0.984947, 0.984682, 0.984415, 0.984148, 0.983879, 0.983609, 0.983339, 0.983067, 0.982793, 0.982519, 0.982243, 0.981966, 0.981687, 0.981406, 0.981124, 0.98084, 0.980555, 0.980267, 0.979978, 0.979686, 0.979392, 0.979096, 0.978798, 0.978497, 0.978194, 0.977888, 0.977579, 0.977267, 0.976953, 0.976635, 0.976314, 0.975989, 0.975661, 0.975329, 0.974993, 0.974653, 0.97431, 0.973961, 0.973608, 0.973251, 0.972888, 0.972521, 0.972148, 0.971769, 0.971385, 0.970995, 0.970599, 0.970196, 0.969786, 0.969369, 0.968945, 0.968513, 0.968073, 0.967625, 0.967169, 0.966703, 0.966228, 0.965743, 0.965248, 0.964742, 0.964225, 0.963696, 0.963156, 0.962603, 0.962036, 0.961456, 0.960861, 0.960251, 0.959626, 0.958984, 0.958324, 0.957647, 0.95695, 0.956234, 0.955497, 0.954738, 0.953956, 0.95315, 0.952318, 0.95146, 0.950573, 0.949658, 0.948711, 0.947731, 0.946716, 0.945665, 0.944575, 0.943445, 0.942271, 0.941051, 0.939783, 0.938463, 0.937089, 0.935657, 0.934162, 0.932602, 0.930972, 0.929268, 0.927484, 0.925614, 0.923654, 0.921596, 0.919433, 0.917159, 0.914764, 0.912241, 0.90958, 0.906774, 0.903813, 0.900692, 0.897404, 0.893947, 0.89032, 0.88653, 0.882584, 0.878501, 0.874304, 0.870024, 0.865699, 0.861378, 0.857114, 0.852967, 0.848998, 0.845271, 0.841845, 0.83878, 0.836136, 0.833985, 0.832418, 0.831568, 0.831613, 0.832788, 0.835369, 0.839627, 0.845776, 0.853989, 0.864641, 0.87866, 0.897092, 0.921583, 0.944404, 1, 
1, 0.999705, 0.99941, 0.999116, 0.998821, 0.998526, 0.998231, 0.997936, 0.997641, 0.997347, 0.997052, 0.996757, 0.996462, 0.996167, 0.995872, 0.995578, 0.995283, 0.994988, 0.994693, 0.994398, 0.994103, 0.993808, 0.993513, 0.993218, 0.992923, 0.992628, 0.992333, 0.992037, 0.991742, 0.991446, 0.991151, 0.990855, 0.990559, 0.990263, 0.989967, 0.989671, 0.989374, 0.989077, 0.98878, 0.988483, 0.988186, 0.987888, 0.98759, 0.987291, 0.986992, 0.986693, 0.986393, 0.986093, 0.985792, 0.985491, 0.985189, 0.984887, 0.984584, 0.98428, 0.983976, 0.98367, 0.983364, 0.983057, 0.98275, 0.982441, 0.982131, 0.98182, 0.981508, 0.981195, 0.98088, 0.980565, 0.980248, 0.979929, 0.979609, 0.979287, 0.978964, 0.978639, 0.978312, 0.977983, 0.977652, 0.977319, 0.976984, 0.976646, 0.976306, 0.975964, 0.975619, 0.975271, 0.97492, 0.974566, 0.97421, 0.97385, 0.973486, 0.97312, 0.972749, 0.972375, 0.971996, 0.971614, 0.971227, 0.970836, 0.97044, 0.970039, 0.969633, 0.969222, 0.968805, 0.968383, 0.967955, 0.96752, 0.967079, 0.966632, 0.966177, 0.965715, 0.965246, 0.964768, 0.964283, 0.963789, 0.963286, 0.962774, 0.962252, 0.96172, 0.961178, 0.960624, 0.96006, 0.959483, 0.958894, 0.958293, 0.957677, 0.957048, 0.956404, 0.955745, 0.955069, 0.954377, 0.953668, 0.95294, 0.952193, 0.951426, 0.950638, 0.949828, 0.948995, 0.948137, 0.947255, 0.946345, 0.945408, 0.944441, 0.943444, 0.942414, 0.94135, 0.940249, 0.939111, 0.937933, 0.936712, 0.935447, 0.934134, 0.932772, 0.931357, 0.929885, 0.928354, 0.926761, 0.9251, 0.923368, 0.92156, 0.919671, 0.917697, 0.915631, 0.913467, 0.911199, 0.908818, 0.906317, 0.903688, 0.900921, 0.898006, 0.894935, 0.891696, 0.888282, 0.884683, 0.880894, 0.876912, 0.872737, 0.868375, 0.863839, 0.859146, 0.854326, 0.849414, 0.844456, 0.839506, 0.834628, 0.82989, 0.825365, 0.821126, 0.817244, 0.813788, 0.81083, 0.808451, 0.80676, 0.805906, 0.806096, 0.807594, 0.810713, 0.81576, 0.822969, 0.83253, 0.844867, 0.860976, 0.882157, 0.909831, 0.935138, 1, 
1, 0.999663, 0.999326, 0.998989, 0.998652, 0.998315, 0.997978, 0.997641, 0.997304, 0.996967, 0.996631, 0.996294, 0.995957, 0.99562, 0.995283, 0.994946, 0.994609, 0.994272, 0.993935, 0.993598, 0.993261, 0.992924, 0.992587, 0.992249, 0.991912, 0.991575, 0.991238, 0.9909, 0.990562, 0.990225, 0.989887, 0.989549, 0.989211, 0.988873, 0.988534, 0.988196, 0.987857, 0.987518, 0.987178, 0.986839, 0.986499, 0.986158, 0.985818, 0.985477, 0.985135, 0.984793, 0.984451, 0.984108, 0.983764, 0.98342, 0.983075, 0.98273, 0.982383, 0.982036, 0.981689, 0.98134, 0.98099, 0.98064, 0.980288, 0.979935, 0.979581, 0.979226, 0.97887, 0.978512, 0.978153, 0.977792, 0.97743, 0.977066, 0.9767, 0.976333, 0.975964, 0.975592, 0.975219, 0.974843, 0.974465, 0.974085, 0.973702, 0.973317, 0.972929, 0.972537, 0.972143, 0.971746, 0.971346, 0.970942, 0.970535, 0.970124, 0.969709, 0.96929, 0.968867, 0.96844, 0.968008, 0.967571, 0.96713, 0.966683, 0.966231, 0.965774, 0.96531, 0.964841, 0.964366, 0.963884, 0.963395, 0.962899, 0.962396, 0.961885, 0.961366, 0.960839, 0.960304, 0.959759, 0.959205, 0.958642, 0.958068, 0.957484, 0.956889, 0.956282, 0.955664, 0.955033, 0.954389, 0.953732, 0.95306, 0.952374, 0.951673, 0.950955, 0.950221, 0.94947, 0.9487, 0.947912, 0.947103, 0.946274, 0.945423, 0.944549, 0.943651, 0.942729, 0.94178, 0.940804, 0.939799, 0.938764, 0.937697, 0.936597, 0.935462, 0.93429, 0.933079, 0.931828, 0.930533, 0.929193, 0.927806, 0.926368, 0.924876, 0.923328, 0.921721, 0.92005, 0.918312, 0.916503, 0.914618, 0.912653, 0.910603, 0.908462, 0.906224, 0.903883, 0.901432, 0.898863, 0.896169, 0.89334, 0.890367, 0.887239, 0.883946, 0.880478, 0.876822, 0.87297, 0.868913, 0.864643, 0.860159, 0.85546, 0.850554, 0.845454, 0.840183, 0.834772, 0.829264, 0.823708, 0.818169, 0.812717, 0.807432, 0.802395, 0.79769, 0.793399, 0.789602, 0.786381, 0.78383, 0.782071, 0.781272, 0.781664, 0.783541, 0.787252, 0.793135, 0.80145, 0.812413, 0.826456, 0.844781, 0.868354, 0.899956, 0.925872, 1, 
1, 0.999621, 0.999242, 0.998863, 0.998484, 0.998105, 0.997726, 0.997347, 0.996967, 0.996588, 0.996209, 0.99583, 0.995451, 0.995072, 0.994693, 0.994314, 0.993935, 0.993556, 0.993177, 0.992798, 0.992419, 0.992039, 0.99166, 0.991281, 0.990901, 0.990522, 0.990143, 0.989763, 0.989383, 0.989003, 0.988623, 0.988243, 0.987863, 0.987483, 0.987102, 0.986721, 0.98634, 0.985958, 0.985577, 0.985195, 0.984812, 0.98443, 0.984046, 0.983663, 0.983279, 0.982894, 0.982509, 0.982123, 0.981737, 0.98135, 0.980962, 0.980573, 0.980184, 0.979794, 0.979403, 0.97901, 0.978617, 0.978223, 0.977828, 0.977431, 0.977033, 0.976634, 0.976233, 0.975831, 0.975427, 0.975021, 0.974614, 0.974205, 0.973794, 0.973381, 0.972966, 0.972548, 0.972128, 0.971706, 0.971281, 0.970854, 0.970423, 0.96999, 0.969554, 0.969114, 0.968672, 0.968225, 0.967775, 0.967321, 0.966864, 0.966402, 0.965936, 0.965465, 0.96499, 0.964509, 0.964024, 0.963534, 0.963038, 0.962536, 0.962028, 0.961514, 0.960994, 0.960467, 0.959933, 0.959391, 0.958842, 0.958285, 0.95772, 0.957147, 0.956564, 0.955972, 0.955371, 0.95476, 0.954138, 0.953505, 0.952861, 0.952205, 0.951537, 0.950856, 0.950162, 0.949454, 0.948732, 0.947994, 0.947241, 0.946471, 0.945684, 0.94488, 0.944056, 0.943214, 0.94235, 0.941466, 0.94056, 0.93963, 0.938676, 0.937696, 0.93669, 0.935656, 0.934593, 0.9335, 0.932374, 0.931215, 0.93002, 0.928788, 0.927517, 0.926206, 0.924851, 0.923451, 0.922002, 0.920504, 0.918952, 0.917344, 0.915677, 0.913947, 0.912151, 0.910285, 0.908344, 0.906324, 0.904221, 0.902028, 0.899742, 0.897355, 0.89486, 0.892252, 0.889523, 0.886664, 0.883665, 0.880519, 0.877213, 0.873738, 0.870081, 0.866231, 0.862176, 0.857905, 0.853409, 0.848682, 0.843719, 0.838523, 0.8331, 0.827469, 0.821653, 0.815688, 0.809619, 0.803508, 0.797421, 0.79144, 0.785652, 0.780151, 0.77503, 0.770382, 0.766297, 0.762868, 0.760201, 0.758433, 0.757749, 0.758403, 0.760719, 0.765073, 0.771844, 0.781316, 0.793726, 0.809572, 0.830022, 0.856563, 0.89088, 0.92267, 1, 
